date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-01-17T00:00:00.000Z,179.1,179.25,175.07,176.15,32752734,42.0346845914,42.0698895199,41.0888455132,41.3423209982,131010936,0.0,1.0
2018-01-18T00:00:00.000Z,179.26,180.1,178.25,179.37,30234512,42.0722365151,42.2693841145,41.8351899968,42.0980534627,120938048,0.0,1.0
2018-01-19T00:00:00.000Z,178.46,179.58,177.41,178.61,30827809,41.8844768966,42.1473403625,41.6380423973,41.9196818251,123311236,0.0,1.0
2018-01-22T00:00:00.000Z,177.0,177.78,176.6,177.3,26023683,41.5418155929,41.7248812209,41.4479357836,41.6122254498,104094732,0.0,1.0
2018-01-23T00:00:00.000Z,177.04,179.44,176.82,177.3,31702531,41.5512035738,42.1144824293,41.4995696787,41.6122254498,126810124,0.0,1.0
2018-01-24T00:00:00.000Z,174.22,177.3,173.2,177.25,50562257,40.8893509186,41.6122254498,40.649957405,41.6004904736,202249028,0.0,1.0
2018-01-25T00:00:00.000Z,171.11,174.95,170.53,174.51,39661804,40.1594354017,41.0606815704,40.0233096782,40.9574137803,158647216,0.0,1.0
2018-01-26T00:00:00.000Z,171.51,172.0,170.06,172.0,37121805,40.2533152109,40.3683179772,39.9130009024,40.3683179772,148487220,0.0,1.0
2018-01-29T00:00:00.000Z,167.96,170.16,167.07,170.16,48434424,39.4201319038,39.9364708547,39.2112493282,39.9364708547,193737696,0.0,1.0
2018-01-30T00:00:00.000Z,166.97,167.37,164.7,165.53,45137026,39.1877793759,39.2816591852,38.6550114584,38.8498120626,180548104,0.0,1.0
2018-01-31T00:00:00.000Z,167.43,168.44,166.5,166.87,30984099,39.2957411566,39.5327876749,39.0774706001,39.1643094236,123936396,0.0,1.0
2018-02-01T00:00:00.000Z,167.78,168.62,166.76,167.17,38099665,39.3778859897,39.5750335891,39.1384924761,39.2347192805,152398660,0.0,1.0
2018-02-02T00:00:00.000Z,160.5,166.8,160.1,166.0,85436075,37.6692734613,39.147880457,37.5753936521,38.9601208385,341744300,0.0,1.0
2018-02-05T00:00:00.000Z,156.49,163.88,156.0,159.1,66090446,36.7281283736,38.4625578495,36.6131256073,37.3406941289,264361784,0.0,1.0
2018-02-06T00:00:00.000Z,163.03,163.72,154.0,154.83,66625484,38.2630632548,38.4250059258,36.143726561,36.3385271652,266501936,0.0,1.0
2018-02-07T00:00:00.000Z,159.54,163.4,159.07,163.09,50852130,37.4439619191,38.3499020784,37.3336531432,38.2771452262,203408520,0.0,1.0
2018-02-08T00:00:00.000Z,155.15,161.0,155.03,160.29,49594129,36.4136310126,37.7866232229,36.3854670698,37.6199865615,198376516,0.0,1.0
2018-02-09T00:00:00.000Z,156.41,157.89,150.24,157.07,66723743,36.8572131113,37.2059675094,35.4032843031,37.0127387213,266894972,0.63,1.0
2018-02-12T00:00:00.000Z,162.71,163.89,157.51,158.5,60560145,38.3417757518,38.6198366908,37.1164224612,37.3497108762,242240580,0.0,1.0
2018-02-13T00:00:00.000Z,164.34,164.75,161.65,161.95,32104756,38.7258768794,38.8224912735,38.0919921964,38.1626856555,128419024,0.0,1.0
2018-02-14T00:00:00.000Z,167.37,167.54,162.88,163.04,39669178,39.4398808161,39.4799404429,38.3818353786,38.4195385568,158676712,0.0,1.0
2018-02-15T00:00:00.000Z,172.99,173.09,169.0,169.79,50609595,40.7642049493,40.7877694357,39.8239819437,40.0101413859,202438380,0.0,1.0
2018-02-16T00:00:00.000Z,172.43,174.82,171.77,172.36,39638793,40.6322438257,41.1954350497,40.4767182158,40.6157486853,158555172,0.0,1.0
2018-02-20T00:00:00.000Z,171.85,174.26,171.42,172.05,33531012,40.4955698049,41.0634739261,40.3942425135,40.5426987776,134124048,0.0,1.0
2018-02-21T00:00:00.000Z,171.07,174.12,171.01,172.83,35833514,40.3117668113,41.0304836452,40.2976281195,40.7265017712,143334056,0.0,1.0
2018-02-22T00:00:00.000Z,172.5,173.95,171.71,171.8,30504116,40.6487389662,40.9904240184,40.462579524,40.4837875617,122016464,0.0,1.0
2018-02-23T00:00:00.000Z,175.5,175.65,173.54,173.67,33329232,41.3556735569,41.3910202864,40.8938096243,40.9244434566,133316928,0.0,1.0
2018-02-26T00:00:00.000Z,178.97,179.39,176.21,176.35,36886432,42.1733612335,42.2723320762,41.52298141,41.5559716909,147545728,0.0,1.0
2018-02-27T00:00:00.000Z,178.39,180.48,178.16,179.1,38685165,42.0366872126,42.5291849775,41.982488894,42.2039950658,154740660,0.0,1.0
2018-02-28T00:00:00.000Z,178.12,180.62,178.05,179.26,33604574,41.9730630995,42.5621752584,41.956567959,42.2416982439,134418296,0.0,1.0
2018-03-01T00:00:00.000Z,175.0,179.78,172.66,178.54,48801970,41.2378511251,42.364233573,40.6864421444,42.0720339422,195207880,0.0,1.0
2018-03-02T00:00:00.000Z,176.21,176.3,172.45,172.8,38453950,41.52298141,41.5441894478,40.636956723,40.7194324253,153815800,0.0,1.0
2018-03-05T00:00:00.000Z,176.82,177.74,174.52,175.21,28401366,41.6667247768,41.8835180513,41.1247415906,41.2873365465,113605464,0.0,1.0
2018-03-06T00:00:00.000Z,176.67,178.25,176.13,177.91,23788506,41.6313780473,42.0036969317,41.5041298209,41.9235776781,95154024,0.0,1.0
2018-03-07T00:00:00.000Z,175.03,175.85,174.27,174.94,31703462,41.244920471,41.4381492591,41.0658303747,41.2237124333,126813848,0.0,1.0
2018-03-08T00:00:00.000Z,176.94,177.12,175.07,175.48,23163767,41.6950021604,41.7374182359,41.2543462656,41.3509606596,92655068,0.0,1.0
2018-03-09T00:00:00.000Z,179.98,180.0,177.39,177.96,31385134,42.4113625457,42.416075443,41.801042349,41.9353599213,125540536,0.0,1.0
2018-03-12T00:00:00.000Z,181.72,182.39,180.21,180.29,32055405,42.8213846083,42.9792666669,42.4655608643,42.4844124534,128221620,0.0,1.0
2018-03-13T00:00:00.000Z,179.97,183.5,179.24,182.59,31168404,42.4090060971,43.2408324655,42.2369853467,43.0263956396,124673616,0.0,1.0
2018-03-14T00:00:00.000Z,178.44,180.52,177.81,180.32,29075469,42.0484694558,42.538610772,41.9000131917,42.4914817993,116301876,0.0,1.0
2018-03-15T00:00:00.000Z,178.65,180.24,178.07,178.5,22584565,42.0979548771,42.4726302102,41.9612808563,42.0626081476,90338260,0.0,1.0
2018-03-16T00:00:00.000Z,178.02,179.12,177.62,178.65,36836456,41.9494986131,42.208707963,41.8552406677,42.0979548771,147345824,0.0,1.0
2018-03-19T00:00:00.000Z,175.3,177.47,173.66,177.32,32804695,41.3085445842,41.8198939381,40.9220870079,41.7845472086,131218780,0.0,1.0
2018-03-20T00:00:00.000Z,175.24,176.8,174.94,175.24,19314039,41.2944058924,41.6620118795,41.2237124333,41.2944058924,77256156,0.0,1.0
2018-03-21T00:00:00.000Z,171.27,175.09,171.26,175.04,35247358,40.358895784,41.2590591628,40.3565393354,41.2472769197,140989432,0.0,1.0
2018-03-22T00:00:00.000Z,168.85,172.68,168.6,170.0,41051076,39.7886352141,40.6911550416,39.7297239982,40.0596268073,164204304,0.0,1.0
2018-03-23T00:00:00.000Z,164.94,169.92,164.94,168.39,40248954,38.8672637976,40.0407752182,38.8672637976,39.6802385769,160995816,0.0,1.0
2018-03-26T00:00:00.000Z,172.77,173.1,166.44,168.07,36272617,40.7123630793,40.7901258843,39.2207310929,39.6048322206,145090468,0.0,1.0
2018-03-27T00:00:00.000Z,168.34,175.15,166.92,173.68,38962839,39.6684563337,41.2731978546,39.3338406274,40.9267999052,155851356,0.0,1.0
2018-03-28T00:00:00.000Z,166.48,170.02,165.19,167.25,41668545,39.2301568875,40.0643397045,38.9261750135,39.4116034324,166674180,0.0,1.0
2018-03-29T00:00:00.000Z,167.78,171.75,166.9,167.81,38398505,39.5364952101,40.4720053185,39.3291277302,39.543564556,153594020,0.0,1.0
2018-04-02T00:00:00.000Z,166.68,168.94,164.47,166.64,37586791,39.2772858602,39.8098432519,38.7565107117,39.2678600656,150347164,0.0,1.0
2018-04-03T00:00:00.000Z,168.39,168.75,164.88,167.64,30278046,39.6802385769,39.7650707278,38.8531251058,39.5035049292,121112184,0.0,1.0
2018-04-04T00:00:00.000Z,171.61,172.01,164.77,164.88,34605489,40.4390150376,40.533272983,38.8272041708,38.8531251058,138421956,0.0,1.0
2018-04-05T00:00:00.000Z,172.8,174.23,172.08,172.58,26933197,40.7194324253,41.0564045802,40.5497681235,40.6675905553,107732788,0.0,1.0
2018-04-06T00:00:00.000Z,168.38,172.48,168.2,170.97,35005290,39.6778821283,40.6440260689,39.6354660528,40.2882023249,140021160,0.0,1.0
2018-04-09T00:00:00.000Z,170.05,173.09,169.85,169.88,29017718,40.0714090504,40.7877694357,40.0242800777,40.0313494236,116070872,0.0,1.0
2018-04-10T00:00:00.000Z,173.25,174.0,171.53,173.0,28614241,40.8254726139,41.0022062615,40.4201634485,40.766561398,114456964,0.0,1.0
2018-04-11T00:00:00.000Z,172.44,173.92,171.7,172.23,22431640,40.6346002744,40.9833546725,40.4602230753,40.585114853,89726560,0.0,1.0
2018-04-12T00:00:00.000Z,174.14,175.0,173.04,173.41,22889285,41.0351965424,41.2378511251,40.7759871925,40.863175792,91557140,0.0,1.0
2018-04-13T00:00:00.000Z,174.73,175.84,173.85,174.78,25124255,41.1742270119,41.4357928105,40.966859532,41.1860092551,100497020,0.0,1.0
2018-04-16T00:00:00.000Z,175.82,176.19,174.83,175.03,21578420,41.4310799132,41.5182685128,41.1977914983,41.244920471,86313680,0.0,1.0
2018-04-17T00:00:00.000Z,178.24,178.94,176.41,176.49,26605442,42.0013404831,42.1662918876,41.5701103827,41.5889619718,106421768,0.0,1.0
2018-04-18T00:00:00.000Z,177.84,178.82,176.88,177.81,20754538,41.9070825377,42.138014504,41.6808634686,41.9000131917,83018152,0.0,1.0
2018-04-19T00:00:00.000Z,172.8,175.39,172.66,173.76,34808800,40.7194324253,41.3297526219,40.6864421444,40.9456514943,139235200,0.0,1.0
2018-04-20T00:00:00.000Z,165.72,171.22,165.43,170.6,65491140,39.0510667912,40.3471135408,38.9827297807,40.2010137254,261964560,0.0,1.0
2018-04-23T00:00:00.000Z,165.24,166.92,164.09,166.83,36515477,38.9379572566,39.3338406274,38.6669656635,39.3126325897,146061908,0.0,1.0
2018-04-24T00:00:00.000Z,162.94,166.33,161.22,165.67,33692017,38.3959740704,39.1948101579,37.9906649051,39.039284548,134768068,0.0,1.0
2018-04-25T00:00:00.000Z,163.65,165.42,162.41,162.62,28382084,38.5632819236,38.9803733321,38.2710822927,38.3205677141,113528336,0.0,1.0
2018-04-26T00:00:00.000Z,164.22,165.73,163.37,164.12,27963014,38.6975994958,39.0534232398,38.4973013618,38.6740350094,111852056,0.0,1.0
2018-04-27T00:00:00.000Z,162.32,164.33,160.63,164.0,35655839,38.249874255,38.7235204308,37.8516344356,38.6457576258,142623356,0.0,1.0
2018-04-30T00:00:00.000Z,165.26,167.26,161.84,162.13,42427424,38.9426701539,39.4139598811,38.1367647205,38.2051017309,169709696,0.0,1.0
2018-05-01T00:00:00.000Z,169.1,169.2,165.27,166.41,53569376,39.84754643,39.8711109164,38.9450266026,39.213661747,214277504,0.0,1.0
2018-05-02T00:00:00.000Z,176.57,177.75,173.8,175.23,66539371,41.6078135609,41.8858744999,40.9550772888,41.2920494437,266157484,0.0,1.0
2018-05-03T00:00:00.000Z,176.89,177.5,174.44,175.88,34068180,41.6832199173,41.826963284,41.1058900015,41.4452186051,136272720,0.0,1.0
2018-05-04T00:00:00.000Z,183.83,184.25,178.17,178.25,56201317,43.3185952705,43.4175661132,41.9848453426,42.0036969317,224805268,0.0,1.0
2018-05-07T00:00:00.000Z,185.16,187.67,184.75,185.18,42451423,43.632002939,44.2234715466,43.5353885449,43.6367158363,169805692,0.0,1.0
2018-05-08T00:00:00.000Z,186.05,186.22,183.67,184.99,28402777,43.8417268676,43.8817864944,43.2808920923,43.5919433122,113611108,0.0,1.0
2018-05-09T00:00:00.000Z,187.36,187.4,185.22,186.55,23211241,44.1504216389,44.1598474334,43.6461416308,43.9595492994,92844964,0.0,1.0
2018-05-10T00:00:00.000Z,190.04,190.37,187.65,187.74,27989289,44.7819498732,44.8597126782,44.2187586493,44.239966687,111957156,0.0,1.0
2018-05-11T00:00:00.000Z,188.59,190.06,187.45,189.49,26212221,44.6122855715,44.9600243688,44.3426105858,44.825186876,104848884,0.73,1.0
2018-05-14T00:00:00.000Z,188.15,189.53,187.86,189.01,20778772,44.5082004893,44.8346491562,44.4395989578,44.7116395136,83115088,0.0,1.0
2018-05-15T00:00:00.000Z,186.44,187.07,185.1,186.78,23695159,44.1036880107,44.2527189239,43.786701624,44.1841173924,94780636,0.0,1.0
2018-05-16T00:00:00.000Z,188.18,188.46,186.0,186.07,19183064,44.5152971994,44.5815331608,43.9996029285,44.0161619189,76732256,0.0,1.0
2018-05-17T00:00:00.000Z,186.99,188.91,186.36,188.0,17294029,44.2337943635,44.6879838131,44.0847634503,44.4727169385,69176116,0.0,1.0
2018-05-18T00:00:00.000Z,186.31,187.81,186.13,187.19,18297728,44.0729356001,44.4277711076,44.0303553392,44.2811057645,73190912,0.0,1.0
2018-05-21T00:00:00.000Z,187.63,189.27,186.91,188.0,18400787,44.3851908467,44.7731443349,44.2148698031,44.4727169385,73603148,0.0,1.0
2018-05-22T00:00:00.000Z,187.16,188.88,186.78,188.38,15240704,44.2740090543,44.6808871029,44.1841173924,44.5626086004,60962816,0.0,1.0
2018-05-23T00:00:00.000Z,188.36,188.5,185.76,186.35,20058415,44.5578774603,44.590995441,43.9428292473,44.0823978803,80233660,0.0,1.0
2018-05-24T00:00:00.000Z,188.15,188.84,186.21,188.77,23233975,44.5082004893,44.6714248227,44.0492798996,44.6548658324,92935900,0.0,1.0
2018-05-25T00:00:00.000Z,188.58,189.65,187.65,188.23,17460963,44.6099200014,44.8630359968,44.3899219868,44.5271250497,69843852,0.0,1.0
2018-05-29T00:00:00.000Z,187.9,188.75,186.87,187.6,22514075,44.449061238,44.6501346923,44.2054075229,44.3780941365,90056300,0.0,1.0
2018-05-30T00:00:00.000Z,187.5,188.0,186.78,187.72,18690547,44.354438436,44.4727169385,44.1841173924,44.4064809771,74762188,0.0,1.0
2018-05-31T00:00:00.000Z,186.87,188.23,186.14,187.22,27482793,44.2054075229,44.5271250497,44.0327209092,44.2882024746,109931172,0.0,1.0
2018-06-01T00:00:00.000Z,190.24,190.26,187.75,187.99,23442510,45.0026046297,45.0073357698,44.4135776873,44.4703513685,93770040,0.0,1.0
2018-06-04T00:00:00.000Z,191.83,193.42,191.35,191.64,26266174,45.3787302676,45.7548559056,45.2651829052,45.3337844367,105064696,0.0,1.0
2018-06-05T00:00:00.000Z,193.31,193.94,192.36,193.07,21565963,45.728834635,45.8778655482,45.5041054803,45.6720609538,86263852,0.0,1.0
2018-06-06T00:00:00.000Z,193.98,194.08,191.92,193.63,20933619,45.8873278284,45.9109835289,45.4000203981,45.8045328766,83734476,0.0,1.0
2018-06-07T00:00:00.000Z,193.46,194.2,192.34,194.14,21347180,45.7643181858,45.9393703695,45.4993743402,45.9251769492,85388720,0.0,1.0
2018-06-08T00:00:00.000Z,191.7,192.0,189.77,191.17,26656799,45.347977857,45.4189449585,44.8914228374,45.2226026443,106627196,0.0,1.0
2018-06-11T00:00:00.000Z,191.23,191.97,190.21,191.35,18308460,45.2367960646,45.4118482483,44.9955079196,45.2651829052,73233840,0.0,1.0
2018-06-12T00:00:00.000Z,192.28,192.61,191.15,191.39,16911141,45.4851809199,45.5632447315,45.2178715042,45.2746451854,67644564,0.0,1.0
2018-06-13T00:00:00.000Z,190.7,192.88,190.44,192.42,21638393,45.111420852,45.6271151229,45.0499160307,45.5182989006,86553572,0.0,1.0
2018-06-14T00:00:00.000Z,190.8,191.57,190.22,191.55,21610074,45.1350765525,45.3172254463,44.9978734896,45.3124943062,86440296,0.0,1.0
2018-06-15T00:00:00.000Z,188.84,190.16,188.26,190.03,61719160,44.6714248227,44.9836800693,44.5342217598,44.9529276587,246876640,0.0,1.0
2018-06-18T00:00:00.000Z,188.74,189.22,187.2,187.88,18484865,44.6477691222,44.7613164846,44.2834713345,44.4443300979,73939460,0.0,1.0
2018-06-19T00:00:00.000Z,185.69,186.33,183.45,185.14,33578455,43.926270257,44.0776667402,43.3963825658,43.7961639042,134313820,0.0,1.0
2018-06-20T00:00:00.000Z,186.5,187.2,185.73,186.35,20628701,44.117881431,44.2834713345,43.9357325372,44.0823978803,82514804,0.0,1.0
2018-06-21T00:00:00.000Z,185.46,188.35,184.94,187.25,25711898,43.8718621458,44.5555118903,43.7488525032,44.2952991848,102847592,0.0,1.0
2018-06-22T00:00:00.000Z,184.92,186.15,184.7,186.12,27200447,43.7441213631,44.0350864793,43.692078822,44.0279897691,108801788,0.0,1.0
2018-06-25T00:00:00.000Z,182.17,184.92,180.73,183.4,31663096,43.0935895994,43.7441213631,42.7529475122,43.3845547156,126652384,0.0,1.0
2018-06-26T00:00:00.000Z,184.43,186.53,182.54,182.99,24569201,43.6282084307,44.1249781412,43.1811156913,43.2875663435,98276804,0.0,1.0
2018-06-27T00:00:00.000Z,184.16,187.28,184.03,185.23,25285328,43.5643380393,44.3023958949,43.5335856287,43.8174540347,101141312,0.0,1.0
2018-06-28T00:00:00.000Z,185.5,186.21,183.8,184.1,17365235,43.881324426,44.0492798996,43.4791775176,43.550144619,69460940,0.0,1.0
2018-06-29T00:00:00.000Z,185.11,187.19,182.91,186.29,22737666,43.7890671941,44.2811057645,43.2686417831,44.06820446,90950664,0.0,1.0
2018-07-02T00:00:00.000Z,187.18,187.3,183.42,183.82,17731343,44.2787401944,44.307127035,43.3892858557,43.4839086577,70925372,0.0,1.0
2018-07-03T00:00:00.000Z,183.92,187.95,183.54,187.79,13954806,43.5075643581,44.4608890883,43.4176726963,44.4230399675,55819224,0.0,1.0
2018-07-05T00:00:00.000Z,185.4,186.41,184.28,185.26,16604248,43.8576687255,44.0965913006,43.5927248799,43.8245507448,66416992,0.0,1.0
2018-07-06T00:00:00.000Z,187.97,188.43,185.2,185.42,17485245,44.4656202284,44.5744364507,43.8103573245,43.8623998656,69940980,0.0,1.0
2018-07-09T00:00:00.000Z,190.58,190.68,189.3,189.5,19756634,45.0830340114,45.1066897119,44.780241045,44.827552446,79026536,0.0,1.0
2018-07-10T00:00:00.000Z,190.35,191.28,190.18,190.71,15939149,45.0286259002,45.2486239149,44.9884112094,45.113786422,63756596,0.0,1.0
2018-07-11T00:00:00.000Z,187.88,189.78,187.61,188.5,18831470,44.4443300979,44.8937884074,44.3804597066,44.590995441,75325880,0.0,1.0
2018-07-12T00:00:00.000Z,191.03,191.41,189.31,189.53,18041131,45.1894846636,45.2793763255,44.7826066151,44.8346491562,72164524,0.0,1.0
2018-07-13T00:00:00.000Z,191.33,191.84,190.9,191.08,12519792,45.2604517651,45.3810958377,45.158732253,45.2013125139,50079168,0.0,1.0
2018-07-16T00:00:00.000Z,190.91,192.65,190.42,191.52,15043110,45.161097823,45.5727070117,45.0451848906,45.3053975961,60172440,0.0,1.0
2018-07-17T00:00:00.000Z,191.45,191.87,189.2,189.75,15534523,45.2888386057,45.3881925478,44.7565853445,44.8866916973,62138092,0.0,1.0
2018-07-18T00:00:00.000Z,190.4,191.8,189.93,191.78,16393381,45.0404537505,45.3716335575,44.9292719582,45.3669024174,65573524,0.0,1.0
2018-07-19T00:00:00.000Z,191.88,192.55,189.69,189.69,20286752,45.3905581179,45.5490513112,44.872498277,44.872498277,81147008,0.0,1.0
2018-07-20T00:00:00.000Z,191.44,192.43,190.17,191.78,20706042,45.2864730357,45.5206644706,44.9860456394,45.3669024174,82824168,0.0,1.0
2018-07-23T00:00:00.000Z,191.61,191.96,189.56,190.68,15989365,45.3266877265,45.4094826783,44.8417458663,45.1066897119,63957460,0.0,1.0
2018-07-24T00:00:00.000Z,193.0,193.66,192.05,192.45,18697898,45.6555019635,45.8116295868,45.4307728087,45.5253956107,74791592,0.0,1.0
2018-07-25T00:00:00.000Z,194.82,194.85,192.43,193.06,16826483,46.0860357126,46.0931324227,45.5206644706,45.6696953838,67305932,0.0,1.0
2018-07-26T00:00:00.000Z,194.21,195.96,193.61,194.61,19075964,45.9417359395,46.3557106983,45.7998017365,46.0363587415,76303856,0.0,1.0
2018-07-27T00:00:00.000Z,190.98,195.19,190.1,194.99,24023972,45.1776568134,46.1735618044,44.969486649,46.1262504034,96095888,0.0,1.0
2018-07-30T00:00:00.000Z,189.91,192.2,189.07,191.9,21029535,44.9245408181,45.4662563595,44.7258329339,45.395289258,84118140,0.0,1.0
2018-07-31T00:00:00.000Z,190.29,192.14,189.34,190.3,39373038,45.0144324799,45.4520629392,44.7897033252,45.01679805,157492152,0.0,1.0
2018-08-01T00:00:00.000Z,201.5,201.76,197.31,199.13,67935716,47.6662365059,47.7277413272,46.675062655,47.1055964041,271742864,0.0,1.0
2018-08-02T00:00:00.000Z,207.39,208.38,200.35,200.58,62404012,49.0595572653,49.2937487003,47.3941959502,47.4486040613,249616048,0.0,1.0
2018-08-03T00:00:00.000Z,207.99,208.74,205.48,207.03,33447396,49.2014914683,49.3789092221,48.6077333858,48.9743967435,133789584,0.0,1.0
2018-08-06T00:00:00.000Z,209.07,209.25,207.07,208.0,25425387,49.4569730337,49.4995532946,48.9838590237,49.2038570384,101701548,0.0,1.0
2018-08-07T00:00:00.000Z,207.11,209.5,206.76,209.32,25587387,48.9933213039,49.5586925458,48.9105263522,49.5161122849,102349548,0.0,1.0
2018-08-08T00:00:00.000Z,207.25,207.81,204.52,206.05,22525487,49.0264392846,49.1589112074,48.380638661,48.7425708786,90101948,0.0,1.0
2018-08-09T00:00:00.000Z,208.88,209.78,207.2,207.28,23492626,49.4120272028,49.6249285072,49.0146114344,49.0335359948,93970504,0.0,1.0
2018-08-10T00:00:00.000Z,207.53,209.1,206.67,207.36,24611202,49.2653618597,49.6380627613,49.0612072256,49.2250057111,98444808,0.73,1.0
2018-08-13T00:00:00.000Z,208.87,210.95,207.7,207.7,25890880,49.5834632662,50.0772326136,49.3057180082,49.3057180082,103563520,0.0,1.0
2018-08-14T00:00:00.000Z,209.75,210.56,208.26,210.16,20748010,49.7923656824,49.9846508609,49.4386559095,49.8896952172,82992040,0.0,1.0
2018-08-15T00:00:00.000Z,210.24,210.74,208.33,209.22,28807564,49.9086863459,50.0273809006,49.4552731471,49.6665494544,115230256,0.0,1.0
2018-08-16T00:00:00.000Z,213.32,213.81,211.47,211.75,28500367,50.6398448027,50.7561654663,50.2006749504,50.267143901,114001468,0.0,1.0
2018-08-17T00:00:00.000Z,217.58,217.95,213.16,213.44,35426997,51.6511224084,51.7389563789,50.6018625452,50.6683314958,141707988,0.0,1.0
2018-08-20T00:00:00.000Z,215.46,219.18,215.11,218.1,30287695,51.1478574967,52.0309449834,51.0647713084,51.7745647453,121150780,0.0,1.0
2018-08-21T00:00:00.000Z,215.04,217.19,214.03,216.8,26159755,51.0481540707,51.5585406558,50.8083910703,51.4659589032,104639020,0.0,1.0
2018-08-22T00:00:00.000Z,215.05,216.36,213.84,214.1,19018131,51.0505279618,51.3615076951,50.7632871395,50.825008308,76072524,0.0,1.0
2018-08-23T00:00:00.000Z,215.49,217.05,214.6,214.65,18883224,51.1549791699,51.5253061805,50.9437028626,50.9555723181,75532896,0.0,1.0
2018-08-24T00:00:00.000Z,216.16,216.9,215.11,216.6,18476356,51.3140298732,51.4896978141,51.0647713084,51.4184810813,73905424,0.0,1.0
2018-08-27T00:00:00.000Z,217.94,218.74,216.33,217.15,20525117,51.7365824878,51.9264937753,51.3543860218,51.5490450914,82100468,0.0,1.0
2018-08-28T00:00:00.000Z,219.7,220.54,218.92,219.01,22776766,52.1543873202,52.3537941721,51.9692238149,51.9905888348,91107064,0.0,1.0
2018-08-29T00:00:00.000Z,222.98,223.49,219.41,220.15,27254804,52.9330235988,53.0540920446,52.0855444785,52.2612124194,109019216,0.0,1.0
2018-08-30T00:00:00.000Z,225.03,228.26,222.4,223.25,48793824,53.419671273,54.1864380961,52.7953379154,52.9971186584,195175296,0.0,1.0
2018-08-31T00:00:00.000Z,227.63,228.87,226.0,226.51,43340134,54.0368829572,54.3312454528,53.649938709,53.7710071548,173360536,0.0,1.0
2018-09-04T00:00:00.000Z,228.36,229.18,226.63,228.41,27390132,54.210177007,54.4048360767,53.7994938479,54.2220464625,109560528,0.0,1.0
2018-09-05T00:00:00.000Z,226.87,229.67,225.1,228.99,33332960,53.8564672341,54.5211567403,53.4362885106,54.3597321459,133331840,0.0,1.0
2018-09-06T00:00:00.000Z,223.1,227.35,221.3,226.23,34289976,52.961510292,53.9704140066,52.5342098952,53.7045382042,137159904,0.0,1.0
2018-09-07T00:00:00.000Z,221.3,225.37,220.71,221.85,37619810,52.5342098952,53.5003835701,52.3941503207,52.6647739053,150479240,0.0,1.0
2018-09-10T00:00:00.000Z,218.33,221.85,216.47,220.95,39516453,51.8291642404,52.6647739053,51.3876204971,52.4511237069,158065812,0.0,1.0
2018-09-11T00:00:00.000Z,223.85,224.3,216.56,218.01,35749049,53.139552124,53.2463772232,51.4089855169,51.7531997255,142996196,0.0,1.0
2018-09-12T00:00:00.000Z,221.07,225.0,219.84,224.94,49278740,52.4796104,53.4125495997,52.1876217955,53.3983062531,197114960,0.0,1.0
2018-09-13T00:00:00.000Z,226.41,228.35,222.57,223.52,41706377,53.7472682438,54.2078031159,52.835694064,53.0612137179,166825508,0.0,1.0
2018-09-14T00:00:00.000Z,223.84,226.84,222.52,225.75,31999289,53.1371782329,53.8493455609,52.8238246085,53.5905914317,127997156,0.0,1.0
2018-09-17T00:00:00.000Z,217.88,222.95,217.27,222.15,37195133,51.7223391412,52.9259019256,51.5775317846,52.7359906381,148780532,0.0,1.0
2018-09-18T00:00:00.000Z,218.24,221.85,217.12,217.79,31571712,51.8077992206,52.6647739053,51.5419234182,51.7009741214,126286848,0.0,1.0
2018-09-19T00:00:00.000Z,218.37,219.62,215.3,218.5,27123833,51.8386598048,52.1353961915,51.1098752392,51.869520389,108495332,0.0,1.0
2018-09-20T00:00:00.000Z,220.03,222.28,219.15,220.24,26608794,52.2327257263,52.7668512223,52.0238233101,52.2825774393,106435176,0.0,1.0
2018-09-21T00:00:00.000Z,217.66,221.36,217.29,220.78,96246748,51.6701135372,52.5484532417,51.5822795667,52.4107675583,384986992,0.0,1.0
2018-09-24T00:00:00.000Z,220.79,221.26,216.63,216.82,27693358,52.4131414494,52.5247143308,51.4256027546,51.4707066854,110773432,0.0,1.0
2018-09-25T00:00:00.000Z,222.19,222.82,219.7,219.75,24554379,52.7454862025,52.8950413413,52.1543873202,52.1662567757,98217516,0.0,1.0
2018-09-26T00:00:00.000Z,220.42,223.75,219.76,221.0,23984706,52.3253074789,53.115813213,52.1686306668,52.4629931624,95938824,0.0,1.0
2018-09-27T00:00:00.000Z,224.95,226.44,223.54,223.82,30181227,53.4006801442,53.7543899171,53.0659615001,53.1324304507,120724908,0.0,1.0
2018-09-28T00:00:00.000Z,225.74,225.84,224.02,224.79,22929364,53.5882175406,53.6119564515,53.1799082725,53.3626978867,91717456,0.0,1.0
2018-10-01T00:00:00.000Z,227.26,229.42,226.35,227.95,23600802,53.9490489868,54.4618094629,53.7330248973,54.1128474722,94403208,0.0,1.0
2018-10-02T00:00:00.000Z,229.28,230.0,226.63,227.25,24788170,54.4285749876,54.5994951463,53.7994938479,53.9466750957,99152680,0.0,1.0
2018-10-03T00:00:00.000Z,232.07,233.47,229.78,230.05,28654799,55.0908906027,55.4232353557,54.5472695423,54.6113646018,114619196,0.0,1.0
2018-10-04T00:00:00.000Z,227.99,232.35,226.73,230.78,32042000,54.1223430366,55.1573595533,53.8232327588,54.7846586516,128168000,0.0,1.0
